"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SPGP_0M02100",34.8001644818349,-1.83301182013318,0.510447366681752,-3.59099084406876,0.000329423209845408,0.00124202361574109
"SPGP_0M02130",19.4991905622617,-1.6656299779455,0.403151733715981,-4.13152130735703,3.60370279736061e-05,0.000164210145712078
"SPGP_0M02190",15.3489702281261,1.51453641089534,0.425588307295181,3.55868896051432,0.000372710598785561,0.00138991874228304
"SPGP_0M02200",8.1883239780197,-2.02337447328316,0.753334215882458,-2.68589217192661,0.00723364290472087,0.0194943406481556
"SPGP_0M02400",268.879999842433,-1.60347212618426,0.141857617612544,-11.303391056262,1.26246941687618e-29,6.86263522432514e-28
"SPGP_0M02450",4.05983289747541,-3.47692196762459,0.922873699376698,-3.76749491287148,0.000164893899846872,0.000657654090843741
"SPGP_0M02530",9.98042710657556,-1.63839374346456,0.555274104001186,-2.95060355175695,0.00317153711823443,0.00947258387511453
"SPGP_0M02540",180.055791894513,-2.29172518541988,0.24469771643091,-9.36553564473882,7.56655098921245e-21,2.17150613948175e-19
"SPGP_0M02710",79.0243937681712,-1.46896976200312,0.197253152006338,-7.44712947327667,9.5392992721499e-14,1.57134874463346e-12
"SPGP_0M02760",154.897553771479,1.40068264647662,0.189725628725302,7.3826749495432,1.55140470014781e-13,2.47608477272296e-12
"SPGP_0M02830",608.503239438867,1.00927523011171,0.180888488194523,5.57954372987161,2.41150314894078e-08,1.89980397266511e-07
"SPGP_0M02910",5.85491862200732,-2.57165266541755,0.78878669757152,-3.26026373585537,0.00111308659411235,0.00372682362905517
"SPGP_0M02940",23.9359470662651,-2.30387940311715,0.314412141939477,-7.32757771028014,2.34349785951097e-13,3.63970818819175e-12
"SPGP_0M03000",41.7507974880991,-1.25689717855077,0.247922140147757,-5.06972542993412,3.98390013623607e-07,2.58897476504624e-06
"SPGP_0M03010",94.3931055737859,-1.12433557261703,0.208979408008564,-5.38012612501492,7.44336715387343e-08,5.4374826773869e-07
"SPGP_0M03050",6.98253435684485,-2.27047500546204,0.811048212387691,-2.79943284601769,0.00511924635303959,0.0144758125913216
"SPGP_0M03170",14.3861893274528,-1.89247901046236,0.500387956552906,-3.78202349932511,0.000155558672773287,0.000623922610719595
"SPGP_0M03280",158.392363507481,-2.20754014943903,0.231993482380316,-9.51552658630352,1.80794883783149e-21,5.40687870886757e-20
"SPGP_0M03300",26.0977334672131,-1.21896056788089,0.325799812794303,-3.74144035696698,0.000182968602908119,0.000723497158525429
"SPGP_0M03310",2318.63240406856,-1.10075685381407,0.10946596248321,-10.055699770446,8.67032395667197e-24,3.05810930090098e-22
"SPGP_0M03360",485.04557258388,-1.09354165057878,0.159017956254758,-6.87684382527753,6.11931315407184e-12,7.90889130864026e-11
"SPGP_0M03470",239.03139518697,-1.13081667748011,0.150898724407177,-7.49387830760434,6.68677255688523e-14,1.11342395419994e-12
"SPGP_0M03510",18.2188855043717,-2.44030883138027,0.525266797017246,-4.64584634939365,3.38685022874522e-06,1.90563570720436e-05
"SPGP_0M03520",475.857166418504,-1.33631174755876,0.145953615927383,-9.15572895585967,5.39920391207848e-20,1.46747186327992e-18
"SPGP_0M03540",107.742972147849,-2.11884231324026,0.217601760526095,-9.73724802647525,2.091413706092e-22,6.72725227448437e-21
"SPGP_0M03610",2351.66875770542,3.24629273677195,0.129388245372812,25.089549111809,6.46734409210045e-139,5.97647267551003e-135
"SPGP_0M03620",1986.12451409433,3.83312678587225,0.170169926201398,22.5252891121061,2.34624076798956e-112,5.42040273424788e-109
"SPGP_0M03640",711.09345776083,-1.17698532237679,0.202606814582341,-5.80920895875621,6.27687074452749e-09,5.4618232156477e-08
"SPGP_0M03720",17.7504283172569,1.54985080705343,0.502556249089099,3.08393500202731,0.002042822210493,0.0063927260572861
"SPGP_0M03770",124.048251258697,2.70635493770462,0.209137297285643,12.9405657088905,2.65666010766042e-38,2.47981778332222e-36
"SPGP_0M03780",47.0205513734557,4.09395757955067,0.416731074809597,9.82397960464354,8.87684241914528e-23,2.89861840266154e-21
"SPGP_0M03800",129.702999982281,1.15829115878731,0.2082169790273,5.56290444803466,2.65321183878448e-08,2.06861021828932e-07
"SPGP_0EL00100",1098.86905879444,1.15808153188055,0.136088681857146,8.50975640352078,1.74299148375735e-17,4.02674607535041e-16
"SPGP_0EL00110",25.6958435335396,-2.55528235374959,0.408361965351752,-6.25739557196159,3.91459603790168e-10,4.08754598714682e-09
"SPGP_0EO00100",24.9486141882448,-4.17140299180554,0.424592818601521,-9.82447843923705,8.83300673796074e-23,2.89453245622323e-21
"SPGP_0EO00110",7480.60159824715,-3.05264211948237,0.131612402676975,-23.1941827471586,5.21232637119975e-119,2.40835539981284e-115
"SPGP_0EQ00100",119.687410869168,2.165354333361,0.285032956712921,7.59685602090531,3.03411787067048e-14,5.1922746746048e-13
"SPGP_0EQ00110",20.9686506857134,2.07598309816165,0.399594079940125,5.19522986544923,2.04467039019119e-07,1.40377407695073e-06
"SPGP_0N00200",3103.10645381284,-1.39037905776875,0.156021008047602,-8.9114861848896,5.035299470036e-19,1.29975425705594e-17
"SPGP_0N00340",10.2058757848644,-1.20685572606058,0.495023021794218,-2.43797898870705,0.0147696324564004,0.0360311968135152
"SPGP_0N00390",1130.78509138857,-1.08778934111008,0.172350037841859,-6.31151205262975,2.76322277022872e-10,2.94181355065479e-09
"SPGP_0N00410",655.449135941844,-1.79448399889625,0.318749647102905,-5.62975995489313,1.80460597520045e-08,1.45264493177939e-07
"SPGP_0N00420",1513.53552210607,-1.99790053952611,0.194986123251661,-10.2463729531536,1.22867909108223e-24,4.57831591963344e-23
"SPGP_0N00510",363.812623796031,1.49604996227193,0.182254521500065,8.20857529326867,2.23828432487579e-16,4.60667827309069e-15
"SPGP_0N00530",26.5679446789418,-1.62050626124802,0.359943410185496,-4.5021139862316,6.72808790187927e-06,3.5589158729975e-05
"SPGP_0N00600",1898.22426071758,1.67434413790666,0.292689983631692,5.72053787810374,1.06187351186238e-08,8.92881994824407e-08
"SPGP_0N00610",9165.84775482606,1.56424360613395,0.236788854117514,6.60606941134843,3.94657904911124e-11,4.68168639189178e-10
"SPGP_0N01100",1687.70005413812,-1.11026079493475,0.291047940528271,-3.81470074283829,0.000136348062311149,0.000555062750580319
"SPGP_0N01430",1876.55578188618,-1.12940022346397,0.255177702552923,-4.42593616983338,9.60249175537043e-06,4.95735342521666e-05
"SPGP_0N01490",17745.5457089628,1.3333979183648,0.187620443158224,7.10689035757321,1.18686645367411e-12,1.70307964260908e-11
"SPGP_0N01520",36.4558659797963,-1.06844079373279,0.370343143894877,-2.88500222387287,0.00391410896905817,0.0114199880525603
"SPGP_0N01550",367.111999425897,-1.37779581987951,0.173586976983959,-7.93720729410958,2.06784294916658e-15,3.90775801497922e-14
"SPGP_0N01620",374.101583997213,1.05412238711048,0.172277947177355,6.11873083224801,9.43235736589691e-10,9.08909430847272e-09
"SPGP_0N01660",41.6154030703729,1.22513184802337,0.312288733758077,3.92307411567544,8.74262417731588e-05,0.000369075331304596
"SPGP_0N01780",2072.79442448308,-2.01830105638759,0.175405102527771,-11.5065127941078,1.22325407441016e-30,7.06505681351516e-29
"SPGP_0N01790",1090.10628516258,-1.92771841462423,0.18521871948485,-10.4077947411892,2.28452356194023e-25,9.02191548542294e-24
"SPGP_0N01800",591.952426995995,-1.95760369562119,0.208515928847314,-9.38826931085277,6.09942066605042e-21,1.76691994905868e-19
"SPGP_0N01850",31.6660095223592,-1.14871123266097,0.417021468565909,-2.75456138172278,0.00587708647367527,0.0162946762985998
"SPGP_0N01880",768.982630034213,1.17283395869649,0.108613194406634,10.7982641068962,3.50772367231875e-27,1.56593596405302e-25
"SPGP_0N01890",125.914677352335,1.1970304359809,0.165706263106699,7.2238092485987,5.05511536221258e-13,7.49828588478434e-12
"SPGP_0N01990",18.3944819808999,-1.14853173161558,0.435527704560313,-2.63710372403308,0.00836172593798406,0.0220647371196204
"SPGP_0N02010",1574.85178597852,-1.35262363666944,0.248936238844446,-5.43361482019764,5.52237204311908e-08,4.10227010051956e-07
"SPGP_0N02070",37.6759280089014,-1.43051855960544,0.314236236127602,-4.55236664375189,5.3045785233389e-06,2.86329498447283e-05
"SPGP_0ET00150",4204.64935163256,-1.78624838762414,0.313261504958031,-5.70209987295903,1.18340454067605e-08,9.82555378291765e-08
"SPGP_0ET00190",412.13620823834,-1.07675621148146,0.188400512740109,-5.71525096095043,1.09542238631311e-08,9.16090341350174e-08
"SPGP_0FF00100",817.028242359736,1.07719315610699,0.145366663635707,7.41018008645003,1.26128025420785e-13,2.04482295247978e-12
"SPGP_0FI00100",52.2933771144651,1.00555781886949,0.290500624856655,3.46146525283956,0.000537243467726772,0.00192652964115759
"SPGP_0P00290",493.260163031174,-1.39852081825985,0.191045304618667,-7.32036215729742,2.4730262496439e-13,3.82801265878715e-12
"SPGP_0P00590",305.044923440368,-1.0200975672873,0.237310394169116,-4.29857938106302,1.71896336589523e-05,8.35170371411032e-05
"SPGP_0P00820",4554.10625147522,-1.18347270421617,0.322865125731042,-3.6655327872173,0.00024682418495843,0.000954352423933409
"SPGP_0P01060",2064.09098025094,1.0348988668721,0.165704348905722,6.24545386832852,4.22571243132401e-10,4.38343401331101e-09
"SPGP_0P01110",130.747980530892,1.75971393492103,0.21976134783918,8.00738597675865,1.17172297482702e-15,2.26524937455575e-14
"SPGP_0P01140",7615.90127160203,-1.33847816126057,0.168499217952981,-7.94352743900612,1.96511199368564e-15,3.7212294946002e-14
"SPGP_0P01150",1644.00503328317,1.85127407890955,0.0956365602118329,19.3573887936686,1.76613854265548e-83,9.0671590403774e-81
"SPGP_0P01160",9.84527777434341,-2.69248761353174,0.545652501053523,-4.93443649270039,8.03824943852934e-07,4.97865033923925e-06
"SPGP_0P01230",35.0395035193953,1.63642044946735,0.493080441917678,3.3187697388747,0.000904149514169518,0.00308311647986735
"SPGP_0P01280",1099.8900426797,1.38118972007202,0.10903306736203,12.6676223414495,8.93827270101147e-37,7.50896163909518e-35
"SPGP_0P01300",1046.24842991929,1.64906365027319,0.176188423637996,9.35965948399326,7.99940794266292e-21,2.2886231826052e-19
"SPGP_0P01320",300.047207891031,1.91264687966493,0.188885529866771,10.1259576687214,4.23809404165351e-24,1.52389988478288e-22
"SPGP_0P01390",3138.99218765749,1.91333703870389,0.169881283621086,11.262788918946,2.00317073511865e-29,1.05177845245633e-27
"SPGP_0P01420",114.765243486491,-2.86103607633979,0.179163583244152,-15.9688482700247,2.10639464667828e-57,5.40699803609832e-55
"SPGP_0P01580",575.847125149938,1.5681532517024,0.122089285342833,12.844315103483,9.25675338803454e-38,8.55416580588272e-36
"SPGP_0P01600",526.33802121961,1.14997737724723,0.156325483933026,7.35630140598129,1.89075832205748e-13,2.96905623852424e-12
"SPGP_0P01650",1414.19363262476,1.09086180617953,0.169272912094275,6.44439675954757,1.16061105244781e-10,1.28753982421011e-09
"SPGP_0P01730",20.3851162665534,-1.38709447306115,0.4655297685183,-2.97960424201449,0.00288621008046679,0.00869060519830354
"SPGP_0P01750",303.000180440349,1.11379631809893,0.146460743496939,7.60474302878441,2.85470544393741e-14,4.90340762219806e-13
"SPGP_0P01890",60.2312542227622,-2.26998651174467,0.225092561623432,-10.084680254971,6.45750787055754e-24,2.29514731660855e-22
"SPGP_0P01910",90.8633787103251,1.08449679890681,0.233698388413976,4.6405831305337,3.47427373221234e-06,1.94698384229074e-05
"SPGP_0P01920",69.5111592080574,-1.47077176297028,0.199883562801838,-7.35814262240455,1.86486743823982e-13,2.94082593801607e-12
"SPGP_0P01960",74.0357496488,-1.34791665503323,0.19385203538887,-6.95332732684125,3.56769572471857e-12,4.78506185662182e-11
"SPGP_0P01970",579.724881237112,-1.05182252564017,0.161581463929148,-6.50954942518273,7.53765522173504e-11,8.59944097580907e-10
"SPGP_0P02000",295.376217658156,-2.32214368093943,0.206029395652255,-11.2709338081971,1.82622686015851e-29,9.75500717614152e-28
"SPGP_0P02020",37.7760791656584,1.06985304397546,0.337858545646073,3.1665709148473,0.00154247731745503,0.00499790774565285
"SPGP_0P02130",75.7411370221309,-1.45495396240528,0.269747386130124,-5.39376482300156,6.89965119977807e-08,5.06029180453565e-07
"SPGP_0P02320",2541.30202820897,1.50038128774948,0.143898447535561,10.4266676496194,1.87343621292919e-25,7.49455586306436e-24
"SPGP_0P02340",2354.83406007053,-1.04020669312091,0.107443112712704,-9.68146460818157,3.61499615140563e-22,1.1362646066374e-20
"SPGP_0P02520",266.782222600553,-1.39079462576235,0.228183270124505,-6.09507710623782,1.09384713985045e-09,1.04857276134419e-08
"SPGP_0P02560",243.55606648623,-1.12775800520075,0.175434895922835,-6.42835622450387,1.28991175608906e-10,1.42074785912026e-09
"SPGP_0P02620",7.98438140127865,-2.18421245827003,0.624383337905286,-3.49819145654613,0.000468424736992576,0.0017048889305035
"SPGP_0P02640",1.85704784437404,-3.78337999221095,1.48742475878217,-2.54357739433394,0.0109723746367084,0.0280176054207854
"SPGP_0P02770",76.2084832153103,1.16425744462625,0.263813381867948,4.41318570112951,1.01860552951412e-05,5.22070643274541e-05
"SPGP_0P02850",2036.39950212815,-1.63878501642017,0.167862482186959,-9.76266402753983,1.6282091670586e-22,5.27939681150476e-21
"SPGP_0P02990",31.3062578374151,-1.17151899187797,0.373558075386308,-3.13610940057037,0.00171205325654626,0.00548391131498926
"SPGP_0P03020",9.86473902992934,-3.20174380215055,0.555434479940392,-5.76439511370298,8.1951223468646e-09,7.05131523346143e-08
"SPGP_0P03030",106.672675676703,-1.37689487123719,0.191063834280717,-7.20646519222583,5.74229933621319e-13,8.46325170110783e-12
"SPGP_0P03080",2.35807488249389,-2.65088804547539,1.044205317435,-2.53866552986637,0.0111276148791393,0.0283748038350237
"SPGP_0Q00140",485.028568589639,-1.74260102465691,0.156116998916217,-11.1621478554818,6.24639491651707e-29,3.18911245433891e-27
"SPGP_0Q00150",415.537702303662,-1.67426701441349,0.179969331523665,-9.30306847416022,1.36449780937966e-20,3.85606246375456e-19
"SPGP_0Q00250",8119.5496534996,-1.24394094252673,0.139869964967339,-8.8935529712701,5.91854292579241e-19,1.51504861986836e-17
"SPGP_0Q00260",588.59761331121,1.11388995853731,0.13638336902215,8.16734449752743,3.15251704263446e-16,6.4168303944901e-15
