"","x"
"961","SPGP_0F00130"
"962","SPGP_0F00160"
"963","SPGP_0F00270"
"964","SPGP_0F00300"
"965","SPGP_0F00480"
"966","SPGP_0F00750"
"967","SPGP_0F00770"
"968","SPGP_0F01000"
"969","SPGP_0F01130"
"970","SPGP_0F01280"
"971","SPGP_0F01390"
"972","SPGP_0F01410"
"973","SPGP_0F01470"
"974","SPGP_0F01490"
"975","SPGP_0F01560"
"976","SPGP_0F01590"
"977","SPGP_0F01790"
"978","SPGP_0F01960"
"979","SPGP_0F02010"
"980","SPGP_0F02020"
"981","SPGP_0F02030"
"982","SPGP_0F02100"
"983","SPGP_0F02260"
"984","SPGP_0F02470"
"985","SPGP_0F02540"
"986","SPGP_0F02550"
"987","SPGP_0F02760"
"988","SPGP_0F02810"
"989","SPGP_0F02820"
"990","SPGP_0F02840"
"991","SPGP_0F02860"
"992","SPGP_0F02900"
"993","SPGP_0F03120"
"994","SPGP_0F03220"
"995","SPGP_0F03410"
"996","SPGP_0F03600"
"997","SPGP_0F03650"
"998","SPGP_0F03680"
"999","SPGP_0F03690"
"1000","SPGP_0F03700"
"1001","SPGP_0F03880"
"1002","SPGP_0F03940"
"1003","SPGP_0F03970"
"1004","SPGP_0F04080"
"1005","SPGP_0F04330"
"1006","SPGP_0F04360"
"1007","SPGP_0F04390"
"1008","SPGP_0F04460"
"1009","SPGP_0F04740"
"1010","SPGP_0F04750"
"1011","SPGP_0F04790"
"1012","SPGP_0F04870"
"1013","SPGP_0F04920"
"1014","SPGP_0F04940"
"1015","SPGP_0G00110"
"1016","SPGP_0G00140"
"1017","SPGP_0G00300"
"1018","SPGP_0G00660"
"1019","SPGP_0G00780"
"1020","SPGP_0G00950"
"1021","SPGP_0G01170"
"1022","SPGP_0G01200"
"1023","SPGP_0G01330"
"1024","SPGP_0G01500"
"1025","SPGP_0G01510"
"1026","SPGP_0G01600"
"1027","SPGP_0G01860"
"1028","SPGP_0G01890"
"1029","SPGP_0G01910"
"1030","SPGP_0G02090"
"1031","SPGP_0G02110"
"1032","SPGP_0G02590"
"1033","SPGP_0G02770"
"1034","SPGP_0G02830"
"1035","SPGP_0G02860"
"1036","SPGP_0G02960"
"1037","SPGP_0G03000"
"1038","SPGP_0G03020"
"1039","SPGP_0G03060"
"1040","SPGP_0G03150"
"1041","SPGP_0G03330"
"1042","SPGP_0G03350"
"1043","SPGP_0G03370"
"1044","SPGP_0CF00100"
"1045","SPGP_0H00160"
"1046","SPGP_0H00200"
"1047","SPGP_0H00280"
"1048","SPGP_0H00350"
"1049","SPGP_0H00520"
"1050","SPGP_0H00620"
"1051","SPGP_0H00660"
"1052","SPGP_0H00680"
"1053","SPGP_0H00780"
"1054","SPGP_0H00850"
"1055","SPGP_0I00220"
"1056","SPGP_0I00230"
"1057","SPGP_0I00270"
"1058","SPGP_0I00340"
"1059","SPGP_0I00360"
"1060","SPGP_0I00380"
"1061","SPGP_0I00460"
"1062","SPGP_0I00470"
"1063","SPGP_0I00620"
"1064","SPGP_0I00860"
"1065","SPGP_0I00970"
"1066","SPGP_0I00980"
"1067","SPGP_0I01020"
"1068","SPGP_0I01190"
"1069","SPGP_0I01200"
"1070","SPGP_0I01320"
"1071","SPGP_0I01400"
"1072","SPGP_0I01620"
"1073","SPGP_0I01850"
"1074","SPGP_0I01870"
"1075","SPGP_0I01880"
"1076","SPGP_0I01930"
"1077","SPGP_0I01980"
"1078","SPGP_0I02060"
"1079","SPGP_0I02130"
"1080","SPGP_0I02150"
"1081","SPGP_0I02220"
"1082","SPGP_0I02260"
"1083","SPGP_0I02330"
"1084","SPGP_0I02410"
"1085","SPGP_0I02460"
"1086","SPGP_0I02470"
"1087","SPGP_0I02700"
