"","x"
"958","SPGP_0C01190"
"959","SPGP_0C01250"
"960","SPGP_0C01280"
"961","SPGP_0C01300"
"962","SPGP_0C01310"
"963","SPGP_0C01320"
"964","SPGP_0C01400"
"965","SPGP_0C01410"
"966","SPGP_0C01620"
"967","SPGP_0C01860"
"968","SPGP_0C01960"
"969","SPGP_0C01990"
"970","SPGP_0C02010"
"971","SPGP_0C02060"
"972","SPGP_0C02110"
"973","SPGP_0C02170"
"974","SPGP_0C02180"
"975","SPGP_0C02310"
"976","SPGP_0C02570"
"977","SPGP_0C02620"
"978","SPGP_0C02680"
"979","SPGP_0C02710"
"980","SPGP_0C02830"
"981","SPGP_0C02980"
"982","SPGP_0C03000"
"983","SPGP_0C03100"
"984","SPGP_0C03270"
"985","SPGP_0C03280"
"986","SPGP_0C03400"
"987","SPGP_0C03410"
"988","SPGP_0C03420"
"989","SPGP_0C03540"
"990","SPGP_0C03710"
"991","SPGP_0C03780"
"992","SPGP_0C03920"
"993","SPGP_0C03960"
"994","SPGP_0C04070"
"995","SPGP_0C04120"
"996","SPGP_0C04220"
"997","SPGP_0C04240"
"998","SPGP_0C04290"
"999","SPGP_0C04380"
"1000","SPGP_0C04390"
"1001","SPGP_0C04530"
"1002","SPGP_0C04960"
"1003","SPGP_0C05030"
"1004","SPGP_0AT00100"
"1005","SPGP_0D00120"
"1006","SPGP_0D00150"
"1007","SPGP_0D00220"
"1008","SPGP_0D00370"
"1009","SPGP_0D00510"
"1010","SPGP_0D00660"
"1011","SPGP_0D00740"
"1012","SPGP_0D00780"
"1013","SPGP_0D00800"
"1014","SPGP_0D00870"
"1015","SPGP_0D00880"
"1016","SPGP_0D00990"
"1017","SPGP_0D01040"
"1018","SPGP_0BC00200"
"1019","SPGP_0BC00230"
"1020","SPGP_0BC00270"
"1021","SPGP_0BC00280"
"1022","SPGP_0BC00330"
"1023","SPGP_0BF00170"
"1024","SPGP_0BF00260"
"1025","SPGP_0BF00270"
"1026","SPGP_0BF00390"
"1027","SPGP_0E00220"
"1028","SPGP_0E00230"
"1029","SPGP_0E00240"
"1030","SPGP_0E00340"
"1031","SPGP_0E00390"
"1032","SPGP_0E00400"
"1033","SPGP_0E00570"
"1034","SPGP_0E00620"
"1035","SPGP_0E00740"
"1036","SPGP_0E00750"
"1037","SPGP_0E00800"
"1038","SPGP_0E00820"
"1039","SPGP_0E00860"
"1040","SPGP_0E01060"
"1041","SPGP_0E01120"
"1042","SPGP_0E01130"
"1043","SPGP_0E01170"
"1044","SPGP_0E01270"
"1045","SPGP_0E01310"
"1046","SPGP_0E01340"
"1047","SPGP_0E01360"
"1048","SPGP_0E01420"
"1049","SPGP_0E01480"
"1050","SPGP_0E01520"
"1051","SPGP_0E01550"
"1052","SPGP_0E01740"
"1053","SPGP_0E01750"
"1054","SPGP_0E01800"
"1055","SPGP_0E01840"
"1056","SPGP_0E01990"
"1057","SPGP_0E02110"
"1058","SPGP_0E02170"
"1059","SPGP_0E02230"
"1060","SPGP_0E02360"
"1061","SPGP_0E02510"
"1062","SPGP_0E02520"
"1063","SPGP_0F00110"
"1064","SPGP_0F00130"
"1065","SPGP_0F00160"
"1066","SPGP_0F00180"
"1067","SPGP_0F00190"
"1068","SPGP_0F00240"
"1069","SPGP_0F00300"
"1070","SPGP_0F00310"
"1071","SPGP_0F00440"
"1072","SPGP_0F00480"
"1073","SPGP_0F00560"
"1074","SPGP_0F00570"
"1075","SPGP_0F00660"
"1076","SPGP_0F00800"
"1077","SPGP_0F00920"
"1078","SPGP_0F01080"
"1079","SPGP_0F01230"
"1080","SPGP_0F01320"
"1081","SPGP_0F01460"
"1082","SPGP_0F01550"
"1083","SPGP_0F01610"
"1084","SPGP_0F01660"
"1085","SPGP_0F01790"
"1086","SPGP_0F01900"
"1087","SPGP_0F01960"
"1088","SPGP_0F02010"
"1089","SPGP_0F02090"
"1090","SPGP_0F02240"
"1091","SPGP_0F02250"
"1092","SPGP_0F02260"
"1093","SPGP_0F02290"
"1094","SPGP_0F02340"
"1095","SPGP_0F02390"
"1096","SPGP_0F02400"
"1097","SPGP_0F02810"
"1098","SPGP_0F02820"
"1099","SPGP_0F02860"
"1100","SPGP_0F03030"
"1101","SPGP_0F03070"
"1102","SPGP_0F03230"
"1103","SPGP_0F03260"
"1104","SPGP_0F03390"
"1105","SPGP_0F03500"
"1106","SPGP_0F03540"
"1107","SPGP_0F03560"
"1108","SPGP_0F03680"
"1109","SPGP_0F03690"
"1110","SPGP_0F03820"
"1111","SPGP_0F03970"
"1112","SPGP_0F03990"
"1113","SPGP_0F04040"
"1114","SPGP_0F04080"
"1115","SPGP_0F04130"
"1116","SPGP_0F04160"
"1117","SPGP_0F04220"
"1118","SPGP_0F04500"
"1119","SPGP_0F04650"
"1120","SPGP_0F04700"
"1121","SPGP_0F04750"
"1122","SPGP_0F04760"
"1123","SPGP_0F04770"
"1124","SPGP_0F04780"
"1125","SPGP_0F04790"
"1126","SPGP_0F04870"
"1127","SPGP_0F04920"
"1128","SPGP_0F05020"
"1129","SPGP_0G00120"
"1130","SPGP_0G00300"
"1131","SPGP_0G00320"
"1132","SPGP_0G00510"
"1133","SPGP_0G00530"
"1134","SPGP_0G00710"
"1135","SPGP_0G00850"
"1136","SPGP_0G01010"
"1137","SPGP_0G01030"
"1138","SPGP_0G01040"
"1139","SPGP_0G01050"
"1140","SPGP_0G01060"
"1141","SPGP_0G01170"
"1142","SPGP_0G01200"
"1143","SPGP_0G01330"
"1144","SPGP_0G01440"
"1145","SPGP_0G01450"
"1146","SPGP_0G01500"
"1147","SPGP_0G01510"
"1148","SPGP_0G01620"
"1149","SPGP_0G01660"
"1150","SPGP_0G01670"
"1151","SPGP_0G01750"
"1152","SPGP_0G01830"
"1153","SPGP_0G01850"
"1154","SPGP_0G01960"
"1155","SPGP_0G02210"
"1156","SPGP_0G02250"
"1157","SPGP_0G02350"
"1158","SPGP_0G02370"
"1159","SPGP_0G02440"
"1160","SPGP_0G02470"
"1161","SPGP_0G02530"
"1162","SPGP_0G02540"
"1163","SPGP_0G02590"
"1164","SPGP_0G02640"
"1165","SPGP_0G02770"
"1166","SPGP_0G02890"
"1167","SPGP_0G02950"
"1168","SPGP_0G02960"
"1169","SPGP_0G03080"
"1170","SPGP_0G03090"
"1171","SPGP_0G03340"
"1172","SPGP_0G03360"
"1173","SPGP_0H00110"
"1174","SPGP_0H00280"
"1175","SPGP_0H00430"
"1176","SPGP_0H00450"
"1177","SPGP_0H00520"
"1178","SPGP_0H00580"
"1179","SPGP_0H00660"
"1180","SPGP_0H00800"
"1181","SPGP_0H00830"
"1182","SPGP_0H00840"
"1183","SPGP_0I00140"
"1184","SPGP_0I00150"
"1185","SPGP_0I00180"
"1186","SPGP_0I00190"
"1187","SPGP_0I00270"
"1188","SPGP_0I00340"
"1189","SPGP_0I00590"
"1190","SPGP_0I00650"
"1191","SPGP_0I00800"
"1192","SPGP_0I00860"
"1193","SPGP_0I00970"
"1194","SPGP_0I01190"
"1195","SPGP_0I01220"
"1196","SPGP_0I01300"
"1197","SPGP_0I01340"
"1198","SPGP_0I01380"
"1199","SPGP_0I01510"
"1200","SPGP_0I01900"
"1201","SPGP_0I01960"
"1202","SPGP_0I02000"
"1203","SPGP_0I02050"
"1204","SPGP_0I02130"
"1205","SPGP_0I02160"
"1206","SPGP_0I02580"
"1207","SPGP_0I02670"
