"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SPGP_0DD01270",21.8392574822022,1.0309288505734,0.385931050671431,2.67127728846856,0.00755631971199094,0.0188408951321822
"SPGP_0DD01300",7.4704465775767,-4.22357470673847,1.26882861936303,-3.32871960979155,0.000872461908420247,0.00278358357471685
"SPGP_0DD01530",289.796576263167,-1.53692831037758,0.191597272294557,-8.02166070514166,1.04324976727139e-15,2.0684652387847e-14
"SPGP_0DD01610",311.135771609145,-1.20995743842593,0.152621387583168,-7.92783670484311,2.22996264737939e-15,4.20951907248013e-14
"SPGP_0DD01830",459.106304788813,-1.85833349495198,0.244787823439971,-7.59160921011947,3.15956706710909e-14,5.18638354983251e-13
"SPGP_0DD01960",129.503789968872,1.25206536854197,0.183404232871365,6.82680736938133,8.68251532232994e-12,1.02705315059571e-10
"SPGP_0DD01990",135.921663003077,1.7620423235451,0.183434820889927,9.60582246596705,7.55523079464485e-22,3.05615831385165e-20
"SPGP_0DE00110",67.0067933813826,1.98592653357974,0.249476148873435,7.96038636377718,1.71502900208078e-15,3.27845522950505e-14
"SPGP_0DE00130",1915.99753415752,2.35194695632275,0.170311619899963,13.8096681700534,2.2285576912011e-43,4.92511249755443e-41
"SPGP_0DE00140",836.963875449142,-1.07092221223163,0.191111665399783,-5.60364648589814,2.09888572825222e-08,1.50697334260645e-07
"SPGP_0DE00180",677.482570750774,2.69155641876423,0.258335960953104,10.4188220983018,2.03457295105478e-25,1.18174778907099e-23
"SPGP_0DE00210",757.413168788882,1.00150476014985,0.184122745960895,5.43933208753337,5.34806864857988e-08,3.64352255825431e-07
"SPGP_0DE00260",482.909216884722,1.36303273054535,0.225434925365236,6.0462358631301,1.48268992808765e-09,1.27342686619926e-08
"SPGP_0DE00300",764.455080296415,-1.53739479213694,0.125706579812652,-12.2300264188893,2.14868740804008e-34,2.40361192645077e-32
"SPGP_0DE00380",9.38459707609426,1.59572228417658,0.606743853918397,2.62997684092106,0.00853906850445775,0.0209909114809798
"SPGP_0DE00470",1207.08434258093,-1.20519152722184,0.212537386464715,-5.67049189447863,1.42388106644171e-08,1.04977919796813e-07
"SPGP_0DE00520",487.507341480502,-1.02347904154978,0.160528547778504,-6.37568242978171,1.82150019978589e-10,1.76898320581565e-09
"SPGP_0DE00600",4460.90835775286,-1.23329808433388,0.177096714422492,-6.96398060435867,3.30790170274898e-12,4.16290240675118e-11
"SPGP_0DE00670",10109.9701304975,-1.21159124829915,0.128214954104599,-9.44968749363452,3.39843792463121e-21,1.25686718510545e-19
"SPGP_0DE00720",252.847510544164,-1.03029740238162,0.136462410550174,-7.55004545374642,4.35106362278246e-14,7.04017633679141e-13
"SPGP_0DE00790",60.826617030121,1.04950231103282,0.359234453778843,2.92149681076785,0.0034835384209855,0.00956205441761577
"SPGP_0DE00830",335.15658907264,1.54298190300574,0.185112710479019,8.33536443290652,7.72598533118254e-17,1.71581257563346e-15
"SPGP_0DE00840",203.172419126598,1.53911063231896,0.209220034407796,7.35642089284354,1.88906745515984e-13,2.78322605060216e-12
"SPGP_0DF00100",215.366750057914,1.26493470679208,0.217133796737391,5.82560027871634,5.69076759963833e-09,4.4877323951543e-08
"SPGP_0DG00100",84.2145857386613,1.19915674294573,0.292594881952926,4.09835173787714,4.16102634149549e-05,0.000171455478309644
"SPGP_0DN00100",375.090289736134,2.46037695825106,0.152332065964034,16.1514054357535,1.11003428098034e-58,5.58778923331273e-56
"SPGP_0DN00150",1202.67802061013,-1.29916767367276,0.133283593523098,-9.7473938039314,1.89264683195418e-22,7.93947821497075e-21
"SPGP_0DN00190",639.443160173411,1.09553735522865,0.119461149974105,9.17065803791544,4.70140258742235e-20,1.51061733491609e-18
"SPGP_0DN00250",392.702049846146,-1.0892132070572,0.161950199739276,-6.72560582704267,1.74863346613888e-11,1.96580246112709e-10
"SPGP_0DN00270",18.3267461686443,-6.46076976160441,1.82443443611181,-3.54124523946909,0.000398243237201394,0.00136066439377143
"SPGP_0DN00380",316.142427353721,-1.93931789395564,0.217639391860646,-8.91069340607871,5.07143786139101e-19,1.4919577422748e-17
"SPGP_0DN00880",801.540118618634,-1.81362031399581,0.211642101070089,-8.5692794809063,1.04134526382312e-17,2.61374776606685e-16
"SPGP_0DN01000",130.016490177162,-1.82566452760128,0.277176685163393,-6.58664536133358,4.49875099044153e-11,4.84123310265923e-10
"SPGP_0DN01110",270.233503376624,-1.22430627941346,0.19947677627786,-6.13758805540382,8.37837809501434e-10,7.47945654373645e-09
"SPGP_0DN01130",936.820147112696,1.81554127036669,0.187933358985223,9.66055882877851,4.43438347500734e-22,1.80990759761448e-20
"SPGP_0DN01250",4.83449990844642,1.97861729958807,0.821845526100017,2.4075294404502,0.0160608671999731,0.0365555181358845
"SPGP_0DN01290",66.2650289586987,1.47326057610284,0.255921962986959,5.7566789458313,8.5784839739846e-09,6.62092361910345e-08
"SPGP_0DN01320",271.812518201894,-1.18635982227594,0.131650886797034,-9.0114077553078,2.03428155337569e-19,6.24834751021597e-18
"SPGP_0DN01370",966.706119053414,1.17362576349602,0.136285101744208,8.61154849998777,7.20802327293596e-18,1.86073785971717e-16
"SPGP_0DN01400",421.610094409271,-1.22464384448425,0.166658121094315,-7.34823983639655,2.00833905090464e-13,2.95414937341671e-12
